train_id,train_type,scheduled_time,time_of_day,day_of_week,weather,congestion,historical_delay,actual_delay
1485,Freight,2025-09-02 22:25:00,22.416666666666668,1,Clear,0.4637551653563794,6.8050889477684375,5.483784915495425
1486,Express,2025-09-02 22:30:00,22.5,1,Clear,0.12669200972787675,3.0905496122811007,3.775179438041105
1487,Local,2025-09-02 22:35:00,22.583333333333332,1,Clear,0.6581251198325537,4.257170979500285,3.52640686043376
1488,Express,2025-09-02 22:40:00,22.666666666666668,1,Rain,0.5028546135672868,3.7022125296836497,4.10924884261043
1489,Freight,2025-09-02 22:45:00,22.75,1,Clear,0.6372636913913402,10.212221705667961,11.776463317379012
1490,Local,2025-09-02 22:50:00,22.833333333333332,1,Clear,0.32024319033537435,1.0717114997572328,1.2608318905342664
1491,Freight,2025-09-02 22:55:00,22.916666666666668,1,Clear,0.6843300223848918,5.191539806360179,5.203628754206234
1492,Local,2025-09-02 23:00:00,23.0,1,Clear,0.6773774780194601,2.61852742412752,5.222741280754654
1493,Freight,2025-09-02 23:05:00,23.083333333333332,1,Rain,0.5397896293592989,10.639248480151053,11.710302159800102
1494,Freight,2025-09-02 23:10:00,23.166666666666668,1,Clear,0.14428248319869663,5.000818720022463,5.504998551030134
1495,Express,2025-09-02 23:15:00,23.25,1,Clear,0.48369546537967084,2.584909051442826,2.5507566339548013
1496,Freight,2025-09-02 23:20:00,23.333333333333332,1,Clear,0.2825508122274395,4.203027898550769,3.523654615594266
1497,Freight,2025-09-02 23:25:00,23.416666666666668,1,Rain,0.27024119296826876,3.492269047892764,4.169833700228419
1498,Express,2025-09-02 23:30:00,23.5,1,Clear,0.40711914753812245,5.150227181015123,4.3668366717325275
1499,Freight,2025-09-02 23:35:00,23.583333333333332,1,Fog,0.4496922227911009,8.925502809061829,7.503132947363322
1500,Local,2025-09-02 23:40:00,23.666666666666668,1,Clear,0.5170636285130048,2.6554059212396113,3.4858503277961765
1501,Freight,2025-09-02 23:45:00,23.75,1,Clear,0.6045028210531516,7.424836809631369,8.927917111391187
1502,Express,2025-09-02 23:50:00,23.833333333333332,1,Clear,0.42320574560952967,6.035302375944531,4.039634886160567
1503,Express,2025-09-02 23:55:00,23.916666666666668,1,Rain,1.0,10.956666722834937,10.0690112969611
1504,Freight,2025-09-03 00:00:00,0.0,2,Clear,0.5460141518382804,8.937495341266933,8.271571089212472
1505,Express,2025-09-03 00:05:00,0.08333333333333333,2,Rain,0.5843173221228911,4.2891461918735905,5.389300424845286
1506,Express,2025-09-03 00:10:00,0.16666666666666666,2,Fog,0.5879002461240452,8.543047349920387,8.0852744837685
1507,Freight,2025-09-03 00:15:00,0.25,2,Clear,0.8348984866695075,6.438889465264015,6.825989167738417
1508,Freight,2025-09-03 00:20:00,0.3333333333333333,2,Clear,0.44120661046716353,4.986167412406038,6.504041159086848
1509,Freight,2025-09-03 00:25:00,0.4166666666666667,2,Rain,0.4285941598386781,9.622670088975447,9.572896401794488
1510,Express,2025-09-03 00:30:00,0.5,2,Clear,0.6397656840405069,6.17255884101462,5.680539993021821
1511,Local,2025-09-03 00:35:00,0.5833333333333334,2,Clear,0.3947930314664839,2.5483075127389743,3.411083276782095
1512,Express,2025-09-03 00:40:00,0.6666666666666666,2,Rain,0.7119872768093244,9.18950488320982,8.505935560009341
1513,Local,2025-09-03 00:45:00,0.75,2,Rain,0.22680885775989312,4.765687335409203,4.622298868066952
1514,Local,2025-09-03 00:50:00,0.8333333333333334,2,Clear,0.2941256983635857,-0.46294556772344597,1.0594136184944452
1515,Freight,2025-09-03 00:55:00,0.9166666666666666,2,Clear,0.722537674997985,5.556265166290366,7.263623123883313
1516,Local,2025-09-03 01:00:00,1.0,2,Clear,0.4688203644126665,3.876365819347585,3.7163475934947976
1517,Local,2025-09-03 01:05:00,1.0833333333333333,2,Clear,0.6003565472335091,3.5565543057408453,4.882601991822884
1518,Freight,2025-09-03 01:10:00,1.1666666666666667,2,Clear,0.3072482147578778,4.272975340307067,3.9291874587571813
1519,Express,2025-09-03 01:15:00,1.25,2,Clear,0.49026952968590976,2.556582605435619,3.4808157497039236
1520,Freight,2025-09-03 01:20:00,1.3333333333333333,2,Clear,0.1307624275523812,1.429023589839388,2.925552844929467
1521,Express,2025-09-03 01:25:00,1.4166666666666667,2,Clear,0.3699952131186204,0.37229428037959744,1.376251652461096
1522,Local,2025-09-03 01:30:00,1.5,2,Fog,0.35565248933254934,5.940876595686826,6.487556680274092
1523,Local,2025-09-03 01:35:00,1.5833333333333335,2,Clear,0.4456689779347893,2.9045838116327145,2.07485139375354
1524,Express,2025-09-03 01:40:00,1.6666666666666665,2,Fog,0.6622793108983185,5.495926931639535,4.677149287884674
1525,Express,2025-09-03 01:45:00,1.75,2,Clear,0.8075863836825106,8.152336546607717,7.880841235782069
1526,Freight,2025-09-03 01:50:00,1.8333333333333335,2,Clear,0.6102952550479046,8.733645884016566,8.342949963088422
1527,Freight,2025-09-03 01:55:00,1.9166666666666665,2,Clear,0.23470557433778338,4.9059750080767826,4.949451957890645
1528,Local,2025-09-03 02:00:00,2.0,2,Clear,0.6144114883428289,6.686440255928853,5.562086896058351
1529,Express,2025-09-03 02:05:00,2.0833333333333335,2,Clear,0.4331845538040119,3.37764876317276,3.5520030210755955
1530,Express,2025-09-03 02:10:00,2.1666666666666665,2,Clear,0.47370548086566644,5.057562990838794,5.494327228077012
1531,Freight,2025-09-03 02:15:00,2.25,2,Clear,0.1786845798522641,9.952729366214912,8.571275287524426
1532,Local,2025-09-03 02:20:00,2.3333333333333335,2,Clear,0.39940504588973136,5.217628835014001,4.9234047060005075
1533,Freight,2025-09-03 02:25:00,2.4166666666666665,2,Clear,0.4531184399367356,4.460638256131361,5.15117930844762
1534,Express,2025-09-03 02:30:00,2.5,2,Clear,0.48656434199012893,3.16991813943189,2.48786607371927
1535,Local,2025-09-03 02:35:00,2.5833333333333335,2,Clear,0.7974492310671855,8.256067877928256,7.784065607008981
1536,Freight,2025-09-03 02:40:00,2.6666666666666665,2,Clear,0.5964497905361315,5.972529962951466,5.103373898562193
1537,Local,2025-09-03 02:45:00,2.75,2,Clear,0.6774581674533484,7.222093170762867,7.431406990342229
1538,Local,2025-09-03 02:50:00,2.8333333333333335,2,Clear,0.3428027934730035,1.5985461501353475,1.2947275545304717
1539,Freight,2025-09-03 02:55:00,2.9166666666666665,2,Clear,0.6443125010252287,5.881582029736486,5.188663406704875
1540,Freight,2025-09-03 03:00:00,3.0,2,Clear,0.8985030706336237,7.308148112326466,7.857705248235047
1541,Local,2025-09-03 03:05:00,3.0833333333333335,2,Clear,0.6719175773959604,4.162609149262926,6.082282305460582
1542,Express,2025-09-03 03:10:00,3.1666666666666665,2,Clear,0.4013754355200456,5.039009725778646,6.295516620057902
1543,Express,2025-09-03 03:15:00,3.25,2,Clear,0.6626410373495955,6.896641310769886,6.556590016200996
1544,Freight,2025-09-03 03:20:00,3.3333333333333335,2,Clear,0.43373832336333545,4.292805944606714,5.377956471164512
1545,Local,2025-09-03 03:25:00,3.4166666666666665,2,Clear,0.33491789400420896,-0.015099325134359187,1.307358631609211
1546,Freight,2025-09-03 03:30:00,3.5,2,Clear,0.6097767670634728,7.023294755270541,7.148749015273442
1547,Express,2025-09-03 03:35:00,3.5833333333333335,2,Clear,0.5655759048318715,3.0824497335805274,3.9338561678408412
1548,Local,2025-09-03 03:40:00,3.6666666666666665,2,Clear,0.5734963330948609,5.7357201282016215,4.813918626224369
1549,Freight,2025-09-03 03:45:00,3.75,2,Clear,0.5965375774418425,10.561424158984222,11.692312594310138
1550,Express,2025-09-03 03:50:00,3.8333333333333335,2,Clear,0.6111025292684497,2.411875339033424,2.8292421526385088
1551,Express,2025-09-03 03:55:00,3.9166666666666665,2,Clear,0.44098201715241875,6.515979985546345,5.597525541603931
1552,Local,2025-09-03 04:00:00,4.0,2,Clear,0.35808402905016545,1.4144773025259527,1.6314943529503232
1553,Local,2025-09-03 04:05:00,4.083333333333333,2,Clear,0.43830344230883606,1.3098116481736,1.874585652344542
1554,Express,2025-09-03 04:10:00,4.166666666666667,2,Fog,0.7042766590858797,9.81656218801717,11.402545500255128
1555,Local,2025-09-03 04:15:00,4.25,2,Clear,0.12401512297219097,1.5421343602028479,1.0075052740804127
1556,Local,2025-09-03 04:20:00,4.333333333333333,2,Clear,0.565564234568617,6.228029734194823,7.241925686487361
1557,Local,2025-09-03 04:25:00,4.416666666666667,2,Clear,0.5171374322806718,2.904031109797762,3.3121319489579824
1558,Local,2025-09-03 04:30:00,4.5,2,Clear,0.6716902233313331,5.5991381950332,5.5609002000731715
1559,Local,2025-09-03 04:35:00,4.583333333333333,2,Clear,0.21028171707329119,7.391309458725534,8.503276484499697
1560,Local,2025-09-03 04:40:00,4.666666666666667,2,Clear,0.5561272808980273,9.226110126385294,8.85400465377843
1561,Freight,2025-09-03 04:45:00,4.75,2,Clear,0.5778318391335857,9.034252214927069,9.659929502423282
1562,Local,2025-09-03 04:50:00,4.833333333333333,2,Clear,0.3399922871204707,5.150342708176254,3.9129045734921144
1563,Freight,2025-09-03 04:55:00,4.916666666666667,2,Clear,0.408539668982642,5.901210444321816,8.14809977830642
1564,Freight,2025-09-03 05:00:00,5.0,2,Clear,0.3786599410469407,7.89460598726745,6.6945270308405895
1565,Local,2025-09-03 05:05:00,5.083333333333333,2,Fog,0.401619510498759,3.276323096874942,2.656611650908806
1566,Express,2025-09-03 05:10:00,5.166666666666667,2,Clear,0.3751309220573552,2.276990152494219,2.8817348170324317
1567,Freight,2025-09-03 05:15:00,5.25,2,Clear,0.058886788580186145,4.518679043735312,5.656364714160128
1568,Local,2025-09-03 05:20:00,5.333333333333333,2,Clear,0.619758877912382,6.321060446131958,7.055234244910454
1569,Freight,2025-09-03 05:25:00,5.416666666666667,2,Clear,0.5163991112827121,9.296464434721237,8.507407747345718
1570,Freight,2025-09-03 05:30:00,5.5,2,Clear,0.5819525591918995,7.1729095049294465,5.769539534804256
1571,Express,2025-09-03 05:35:00,5.583333333333333,2,Clear,0.6395806545078055,5.893819812595941,5.430635017328356
1572,Freight,2025-09-03 05:40:00,5.666666666666667,2,Clear,0.8399914749152761,11.373670745226452,11.183035153961427
1573,Local,2025-09-03 05:45:00,5.75,2,Clear,0.6882621161534966,9.530139500994826,9.7481853963872
1574,Express,2025-09-03 05:50:00,5.833333333333333,2,Clear,0.2820733925315223,0.7524084403436978,1.1229165389337268
1575,Freight,2025-09-03 05:55:00,5.916666666666667,2,Clear,0.21888659616427159,5.017091140333557,3.497807216691788
1576,Freight,2025-09-03 06:00:00,6.0,2,Clear,0.3684330892295726,6.827715089115355,7.919648989510668
1577,Freight,2025-09-03 06:05:00,6.083333333333333,2,Clear,0.6780495001673017,4.822037947477502,5.717107789754106
1578,Express,2025-09-03 06:10:00,6.166666666666667,2,Clear,0.5926412584198246,2.6697461502651243,1.8215719375984563
1579,Freight,2025-09-03 06:15:00,6.25,2,Clear,0.2534953370462982,4.709454952503366,4.127428385418639
1580,Express,2025-09-03 06:20:00,6.333333333333333,2,Clear,0.29828906318475834,0.3496500472996937,0.0
1581,Express,2025-09-03 06:25:00,6.416666666666667,2,Clear,0.18703944572758896,3.17847672575206,3.4805222252419243
1582,Freight,2025-09-03 06:30:00,6.5,2,Clear,0.5670116058168235,8.503649139075025,8.034381549266499
1583,Express,2025-09-03 06:35:00,6.583333333333333,2,Clear,0.1928855753585788,4.283359606139039,3.670890812125437
1584,Freight,2025-09-03 06:40:00,6.666666666666667,2,Fog,0.2966633742847006,7.252512010732169,7.2918192983598
1585,Freight,2025-09-03 06:45:00,6.75,2,Clear,0.47310064311965344,7.689918120632171,9.002137314063578
1586,Express,2025-09-03 06:50:00,6.833333333333333,2,Clear,0.6244139980612098,7.79115914812728,7.4043506274380775
1587,Local,2025-09-03 06:55:00,6.916666666666667,2,Clear,0.7181960850371933,7.852882175591372,6.807793701506618
1588,Local,2025-09-03 07:00:00,7.0,2,Fog,0.4297171528572535,8.886700968865735,9.705129634807736
1589,Express,2025-09-03 07:05:00,7.083333333333333,2,Clear,0.8064735449356233,4.474113347944959,6.574139855596583
1590,Express,2025-09-03 07:10:00,7.166666666666667,2,Fog,0.6251016033662071,7.92871663052317,8.521072586175224
1591,Local,2025-09-03 07:15:00,7.25,2,Clear,0.5247095391911165,4.5121054634960975,3.0304420610334986
1592,Freight,2025-09-03 07:20:00,7.333333333333333,2,Clear,0.8925174381061589,10.373959007741004,9.362495972332647
1593,Express,2025-09-03 07:25:00,7.416666666666667,2,Clear,0.7682951831061762,9.756534403655037,8.071520124946527
1594,Express,2025-09-03 07:30:00,7.5,2,Clear,0.8974122223398883,4.987393757243949,5.322531538415401
1595,Express,2025-09-03 07:35:00,7.583333333333333,2,Clear,0.5684675668979243,8.373102219369319,7.519126242817094
1596,Freight,2025-09-03 07:40:00,7.666666666666667,2,Rain,0.5087029337286932,7.638936553714871,10.168496631409173
1597,Express,2025-09-03 07:45:00,7.75,2,Clear,0.4406785081860403,4.212246463753241,4.416717684739362
1598,Local,2025-09-03 07:50:00,7.833333333333333,2,Clear,0.40683888617636743,4.065410328316421,4.139357893924814
1599,Express,2025-09-03 07:55:00,7.916666666666667,2,Clear,0.40966810476807547,1.8194891826336688,1.1967779587334002
